time,x1,y1,z1,x2,y2,z2
2016-03-09 22:48:03.994,-0.56968635,-7.348475,9.234664,0.8760723,-8.957002000000003,2.2739582
2016-03-09 22:48:04.010,-0.27287498,-9.110194,9.799562,0.76117754,-8.34423,1.7377827000000001
2016-03-09 22:48:04.026,0.26330042,-8.497422,7.894225,0.47394073,-5.28037,0.512239
2016-03-09 22:48:04.042,-0.20585304,-6.9654926999999995,7.4442205,0.3398969,-5.7208,-0.83777404
2016-03-09 22:48:04.058,-0.92394507,-5.1846247000000005,6.2474008,0.4164934,-7.9037995,-0.05266008
2016-03-09 22:48:04.074,-1.469695,-4.4856815,7.5303917,0.0718092,-9.129342999999999,1.14416
2016-03-09 22:48:04.090,-1.3548003,-6.3622955999999995,9.043172,-0.32074776,-9.761265,2.427151
2016-03-09 22:48:04.106,-0.665432,-6.4963393,9.100619,-0.16755481,-8.11444,2.9633265
2016-03-09 22:48:04.122,-0.8186249,-6.094208,6.9559183,-0.76117754,-6.0080366,2.1590632999999997
2016-03-09 22:48:04.138,-1.2303311000000001,-5.567607,6.3718699999999995,-0.28244954,-6.4293175000000025,2.2931072999999995
2016-03-09 22:48:04.154,-1.0962871,-5.0122824,6.103782,0.6271336999999999,-8.995299000000003,2.8101335
2016-03-09 22:48:04.170,-0.91437054,-4.303765,6.1229315,0.56968635,-10.393186,3.4037561000000003
2016-03-09 22:48:04.186,-1.2494801000000002,-4.849515,7.4442205,-0.26330042,-10.412334,4.169721
2016-03-09 22:48:04.202,-0.9526688,-5.6825019999999995,9.148492999999998,-0.76117754,-9.244238000000001,4.0931244
2016-03-09 22:48:04.218,-0.6558574,-7.3389006,10.804892,-0.43564250000000004,-8.55487,2.1399142999999996
2016-03-09 22:48:04.234,-0.7994758000000001,-6.1899533,7.702733999999999,-0.43564250000000004,-8.55487,2.1399142999999996
2016-03-09 22:48:04.250,-1.2016073,-5.347392,6.151655,0.4164934,-10.374036,3.231414
2016-03-09 22:48:04.266,-1.6994845,-4.322914,4.658024,-0.20585304,-10.029352000000001,4.916537
2016-03-09 22:48:04.282,-0.8952214,-6.3814445,7.156984,-0.665432,-9.608071,4.1888704
2016-03-09 22:48:04.298,-0.6079846,-6.9942164,9.320834,0.0,-9.531475,3.9399316
2016-03-09 22:48:04.314,0.5218136,-7.2048570000000005,9.952755999999999,-0.7994758000000001,-9.263388,2.6569404999999997
2016-03-09 22:48:04.330,-2.2739582,-2.5803439999999997,5.941015,-0.18670394,-7.9420977,3.5760984
2016-03-09 22:48:04.346,-2.2835326,-5.041005999999999,5.108028,-0.56968635,-7.9037995,3.4420545
2016-03-09 22:48:04.362,0.359046,-6.4005937999999984,5.6633525,-0.12925656,-8.5740185,4.169721
2016-03-09 22:48:04.378,-0.13883112,-6.1229315,7.5399666,0.14840569,-10.144247,3.5378
2016-03-09 22:48:04.394,0.7994758000000001,-8.430401,9.3878565,-0.05266008,-10.354887,3.2888615
2016-03-09 22:48:04.410,-0.17712937,-6.2378263,8.392102000000001,0.6271336999999999,-9.991054,3.4229053999999994
