time,x1,y1,z1,x2,y2,z2
2016-03-10 09:39:59.998,-8.133589,-4.3707867,8.104865,7.635712,-7.329325999999999,-3.6526947
2016-03-10 09:40:00.014,-8.047417999999999,-5.7016506,6.5537868,3.844186,-7.0612383,-3.5378
2016-03-10 09:40:00.030,-5.3186684,-9.550624000000001,4.993133,2.0633178,-7.3676243,-3.3654580000000003
2016-03-10 09:40:00.046,-3.0303482999999996,-10.211267999999999,5.155901,1.1250108,-8.34423,-2.5037475
2016-03-10 09:40:00.062,-2.3314054,-7.8176284,5.548457599999999,0.93351966,-9.129342999999999,-2.408002
2016-03-10 09:40:00.078,-0.63670826,-9.8953085,7.4729443,1.0675635,-11.063405,-3.7484405
2016-03-10 09:40:00.094,3.7580150000000003,-14.261307999999998,8.669764500000001,1.6037389,-12.90172,-4.916537
2016-03-10 09:40:00.110,7.9420977,-15.419829,7.051664,1.948423,-13.629387,-5.7016506
2016-03-10 09:40:00.126,8.813383,-12.834699,6.630383,2.4463003,-13.495343,-5.242071599999999
2016-03-10 09:40:00.142,4.2463174000000015,-7.999544999999999,6.467615599999999,3.4037561000000003,-13.705982999999998,-3.7292912000000014
2016-03-10 09:40:00.158,0.18670394,-5.261221,5.7495236,4.322914,-14.012369,-1.9867213
2016-03-10 09:40:00.174,-1.6899098999999995,-3.997379,5.567607,4.2846160000000015,-14.242159,-1.6611862000000002
2016-03-10 09:40:00.190,-1.7186337,-5.0122824,5.787822,3.3463089999999998,-14.893229000000002,-2.1782124
2016-03-10 09:40:00.206,-0.44521707,-6.2761245,6.1420803,3.5569491,-13.935773000000001,-2.6377914000000002
2016-03-10 09:40:00.222,0.512239,-7.7889050000000015,6.5346375,3.0207740000000003,-12.69108,-2.5994933
2016-03-10 09:40:00.238,1.0771381000000002,-8.487848,6.764427,2.6952388,-11.446387,-2.0824668
2016-03-10 09:40:00.254,2.015445,-7.7889050000000015,6.5729356,2.4845984,-10.431483,-1.2782038
2016-03-10 09:40:00.270,3.231414,-7.501668,6.3048480000000025,2.0633178,-9.320834,-0.45479164
2016-03-10 09:40:00.286,4.255892299999998,-7.9803963000000016,5.653778,1.6994845,-8.593167999999999,-0.110107444
2016-03-10 09:40:00.302,4.8207912,-8.851681,4.993133,1.0867126,-7.482519,-0.014361841
2016-03-10 09:40:00.318,4.8782387,-10.287866000000001,4.7250457,1.0101161,-7.329325999999999,0.014361841
2016-03-10 09:40:00.334,4.83994,-10.594251,4.811217,0.37819514,-5.797396,0.12925656
2016-03-10 09:40:00.350,4.6005764000000005,-9.5889225,5.2707953000000005,-0.0718092,-4.5910015,0.5313880999999999
2016-03-10 09:40:00.366,3.8920587999999996,-8.44955,5.567607,-0.49308985,-3.3463089999999998,1.0867126
2016-03-10 09:40:00.382,2.7814097,-7.8176284,6.1612295999999995,-0.56968635,-3.4803526,1.3930986
2016-03-10 09:40:00.398,1.4313968000000001,-7.1857076,6.5346375,0.12925656,-3.518651,1.5462915000000002
2016-03-10 09:40:00.414,0.5313880999999999,-6.544212,6.8888964999999995,0.4164934,-3.1356685,2.1782124
2016-03-10 09:40:00.430,0.11968201,-6.7548523000000005,6.8027253,0.7228793,-2.3314054,2.4463003
2016-03-10 09:40:00.446,-0.09095833,-7.7793303,6.0750585,1.5845897,-1.1058618,3.078221
2016-03-10 09:40:00.462,0.00478728,-8.593167999999999,4.7920675,2.5994933,0.09095833,2.752686
2016-03-10 09:40:00.478,-0.19627848,-8.353804,3.3654580000000003,4.6293,-2.6760897999999997,1.1250108
2016-03-10 09:40:00.494,-0.90479594,-7.482519,3.1739669999999998,7.922949000000001,-7.597413499999999,-1.469695
2016-03-10 09:40:00.510,-2.1590632999999997,-5.6825019999999995,4.1601467,10.393186,-10.469782,-4.150572
2016-03-10 09:40:00.526,-1.8431028999999999,-6.180379,5.7590980000000025,11.542132,-11.465536,-5.146326
2016-03-10 09:40:00.542,0.37819514,-7.568689999999999,6.850598,11.752773,-11.1208515,-4.7441945
2016-03-10 09:40:00.558,1.6420371999999999,-8.995299000000003,6.639958,10.910212,-11.101703,-3.8250370000000014
2016-03-10 09:40:00.574,2.3792782000000003,-8.899554,6.256975,10.029352000000001,-8.995299000000003,-2.6377914000000002
2016-03-10 09:40:00.590,2.5803439999999997,-7.731457700000001,6.151655,10.06765,-8.32508,-1.7377827000000001
2016-03-10 09:40:00.606,2.6952388,-6.1899533,5.7782474000000015,9.263388,-7.8846507,-0.85692316
2016-03-10 09:40:00.622,3.4133307999999998,-4.648448999999999,5.3186684,9.493176,-10.029352000000001,-0.110107444
2016-03-10 09:40:00.638,3.2505634,-4.1601467,5.1176023,8.631466,-7.616563,8.133589
2016-03-10 09:40:00.654,3.8537605000000004,-5.0314317000000015,4.648448999999999,6.218677,-4.437809,9.5889225
2016-03-10 09:40:00.670,4.2175937,-5.567607,4.1792955,5.3378177,-4.456958,9.531475
2016-03-10 09:40:00.686,3.8824842000000004,-6.438892,4.045252,4.9356860000000005,-17.171974,-0.22500217
2016-03-10 09:40:00.702,3.3654580000000003,-8.602742,5.041005999999999,1.0675635,-18.493263,0.7228793
2016-03-10 09:40:00.718,3.4899273,-10.316589,4.2463174000000015,2.0824668,-14.682589000000002,0.22500217
2016-03-10 09:40:00.734,3.2218397000000003,-10.364462,3.4803526,-0.47394073,-9.780414,1.0484143
2016-03-10 09:40:00.750,3.384607,-10.393186,4.121848,1.3165021000000001,-9.263388,3.1739669999999998
2016-03-10 09:40:00.766,2.7718353,-10.919786,4.8303657,0.12925656,-8.650616000000001,4.5335545999999995
2016-03-10 09:40:00.782,2.8484317999999997,-11.781497,4.83994,-0.6271336999999999,-6.218677,3.3654580000000003
2016-03-10 09:40:00.798,2.2260852000000004,-12.020861,3.3463089999999998,1.6037389,-8.056992999999999,6.5059137000000025
2016-03-10 09:40:00.814,1.8909756999999998,-12.9591675,0.10053288,-0.43564250000000004,-6.391019,1.2016073
2016-03-10 09:40:00.830,1.6037389,-13.323001000000001,0.98139244,-2.6377914000000002,-3.4420545,-3.3080106
2016-03-10 09:40:00.846,1.383524,-10.144247,0.40691882,-2.427151,-4.5718527,-4.016528
2016-03-10 09:40:00.862,1.5654407,-9.445304,-0.11968201,-1.3930986,-4.782493,-7.482519
2016-03-10 09:40:00.878,1.5079931999999998,-9.100619,0.09095833,-0.9718179,-9.64637,-6.946343400000001
2016-03-10 09:40:00.894,0.70373017,-8.650616000000001,1.383524,-2.867581,-10.278291000000001,-5.1654754
2016-03-10 09:40:00.910,-0.3877697,-7.9037995,2.5707695,-3.7867386,-4.2271686,-3.0016246
2016-03-10 09:40:00.926,-1.0962871,-7.846352,2.6090677,-3.1548176,-5.3186684,-4.801642
2016-03-10 09:40:00.942,-1.8718264999999998,-7.683584700000001,1.3643749,-2.254809,-7.999544999999999,-7.9037995
2016-03-10 09:40:00.958,-2.972901,-8.4686985,-0.56968635,-2.7718353,-9.876159,-11.235746
2016-03-10 09:40:00.974,-2.6856642,-15.515575,-3.9399316,-1.6037389,-10.335738000000001,-12.308098
2016-03-10 09:40:00.990,-3.0303482999999996,-11.561282,-2.1399142999999996,-2.1973617,-7.4442205,-11.561282
2016-03-10 09:40:01.006,-1.0579889,-9.675094,-3.1739669999999998,-2.0441686999999997,-4.342063,-7.7123084
2016-03-10 09:40:01.022,-2.5803439999999997,-8.392102000000001,-3.2984362000000003,3.4995019999999997,-7.0612383,-5.5101595
2016-03-10 09:40:01.038,-3.2218397000000003,-7.9899707,1.8143792,4.3612123,-12.384694,-0.05266008
2016-03-10 09:40:01.054,-2.1973617,-8.459125,1.0388398,1.7569318999999999,-10.450633,-10.622974000000001
2016-03-10 09:40:01.070,-2.4845984,-9.158066999999999,-1.469695,1.3930986,-13.035764,-10.335738000000001
2016-03-10 09:40:01.086,-2.2931072999999995,-10.575102000000001,-0.92394507,2.6952388,-15.352808,-6.8888964999999995
2016-03-10 09:40:01.102,-1.4984187,-10.776167999999998,-2.905879,2.7718353,-12.193203,-2.101616
2016-03-10 09:40:01.118,-0.28244954,-10.230417999999998,-3.3750327000000007,2.7718353,-12.193203,-2.101616
2016-03-10 09:40:01.134,-0.26330042,-11.072979,-2.5420458,-0.7228793,1.6420371999999999,-0.32074776
2016-03-10 09:40:01.150,-1.5845897,-10.92936,-2.2069361,-0.26330042,4.0739756,3.9207826
2016-03-10 09:40:01.166,-1.8431028999999999,-9.809137,0.3398969,0.45479164,-0.56968635,4.5144053
2016-03-10 09:40:01.182,-1.5654407,-8.363379,1.2877783999999999,0.9526688,-5.3378177,3.7292912000000014
2016-03-10 09:40:01.198,-0.3398969,-7.35805,-1.5271424,0.09095833,-5.8931417,-0.03351096
2016-03-10 09:40:01.214,0.7420284,-10.670848,-1.6994845,4.3995104000000005,-21.078394,-0.5888355
2016-03-10 09:40:01.230,-0.05266008,-12.930444,-1.5654407,4.016528,-22.227342999999998,-5.088879
2016-03-10 09:40:01.246,-0.90479594,-10.862339,-1.469695,-2.6952388,-6.180379,-12.940019
2016-03-10 09:40:01.262,-0.9622433000000001,-8.727212,-0.91437054,6.7740016,-13.648535999999998,-12.844273
2016-03-10 09:40:01.278,-0.59841,-9.885734,-1.1728836,-2.7718353,-16.042175,-9.091045
2016-03-10 09:40:01.294,-0.26330042,-10.584677000000001,-2.0058703,-2.733537,-7.2718786999999985,-4.456958
2016-03-10 09:40:01.310,-0.05266008,-10.843189,-0.13883112,0.83777404,0.99096704,-0.05266008
2016-03-10 09:40:01.326,-0.15798025,-10.871913000000001,-1.3356511999999998,1.5845897,-1.8335283,2.88673
2016-03-10 09:40:01.342,0.40691882,-11.810221,-1.6994845,4.2271686,-3.3654580000000003,2.3122563
2016-03-10 09:40:01.358,0.47394073,-12.145328999999998,-2.2452345,11.331491999999999,-20.963501,-3.4420545
2016-03-10 09:40:01.374,0.40691882,-14.567694,-2.6760897999999997,0.85692316,-11.618729,-2.6377914000000002
2016-03-10 09:40:01.390,2.0920415,-11.666602000000001,-2.0537431,3.212265,-7.5782647,-0.4164934
2016-03-10 09:40:01.406,1.4218222,-11.072979,-1.3260766000000002,1.5462915000000002,-8.708063000000001,1.2016073
2016-03-10 09:40:01.422,0.90479594,-12.499589,-1.5462915000000002,-11.522984,-29.580605,-6.869747
2016-03-10 09:40:01.438,0.9430941999999999,-12.911294999999999,-0.18670394,3.9590807,-9.5889225,-0.5888355
2016-03-10 09:40:01.454,1.4888442,-12.777251,1.0867126,5.414414,-10.5080805,-5.586755999999999
2016-03-10 09:40:01.470,1.1633091,-12.738953,2.3984275,4.7250457,-10.661273,-8.535721
2016-03-10 09:40:01.486,0.19627848,-9.876159,2.5707695,5.414414,-10.967659,-7.865501400000001
2016-03-10 09:40:01.502,-0.44521707,-8.966576,3.6526947,2.7718353,-8.784659,-6.1229315
2016-03-10 09:40:01.518,-0.5505372,-8.277207,4.0548263,0.014361841,-11.38894,-7.2144312999999975
2016-03-10 09:40:01.534,-1.1154363,-9.5889225,4.926111,-3.6143966,-16.118773,-5.0505805
2016-03-10 09:40:01.550,-0.99096704,-7.9037995,2.9633265,0.9718179,-18.742203,-8.478273
2016-03-10 09:40:01.566,-0.512239,-9.397431,1.0962871,0.78032666,-13.648535999999998,-5.3378177
2016-03-10 09:40:01.582,-0.34947145,-10.096374,0.09095833,-0.30159867,-13.208105999999999,-5.644203
2016-03-10 09:40:01.598,0.665432,-9.483603,0.023936402000000002,-0.76117754,-11.1208515,-5.2037735000000005
2016-03-10 09:40:01.614,0.8281995000000001,-9.215514,0.40691882,-1.0867126,-9.339984,-4.1122737
2016-03-10 09:40:01.630,0.9622433000000001,-9.435728999999998,0.40691882,-1.6420371999999999,-8.133589,-4.4186597
2016-03-10 09:40:01.646,1.5558661,-8.018694,0.110107444,-2.0633178,-8.420826,-4.456958
2016-03-10 09:40:01.662,1.9388485,-8.497422,0.78990126,-1.6228879999999999,-8.746361,-3.671844
2016-03-10 09:40:01.678,1.8239537000000001,-8.822957,1.4218222,-2.0250196,-8.305931,-3.3463089999999998
2016-03-10 09:40:01.694,2.3122563,-8.727212,1.9579976000000003,-3.059072,-8.076141,-4.1122737
2016-03-10 09:40:01.710,2.5516202,-8.784659,2.2931072999999995,-3.3463089999999998,-7.4250717,-3.8058877
2016-03-10 09:40:01.726,3.1548176,-8.803808,2.2835326,-3.2697124,-7.042089,-2.9250283
2016-03-10 09:40:01.742,2.9920502,-8.813383,1.8718264999999998,-3.3271596,-6.8888964999999995,-2.8292825
2016-03-10 09:40:01.758,3.0973704,-9.474028,1.4313968000000001,-3.690993,-6.3527207,-2.6186423
2016-03-10 09:40:01.774,3.0207740000000003,-8.976150500000003,0.85692316,-3.671844,-6.1420803,-2.4845984
2016-03-10 09:40:01.790,3.1835412999999995,-8.822957,1.0005416,-3.9016335,-6.391019,-2.0441686999999997
2016-03-10 09:40:01.806,2.8101335,-8.861256,1.3930986,-4.0356774,-5.9314404000000005,-1.7952299999999999
2016-03-10 09:40:01.822,2.8292825,-9.091045,1.0962871,-3.9016335,-6.0846334,-1.7569318999999999
2016-03-10 09:40:01.838,3.4324798999999997,-9.320834,0.8473485999999999,-3.7867386,-6.7740016,-1.2782038
2016-03-10 09:40:01.854,3.9207826,-9.024023,1.0675635,-3.690993,-7.4250717,-1.3356511999999998
2016-03-10 09:40:01.870,4.2941904000000015,-8.842107,1.0675635,-4.016528,-7.501668,-0.99096704
2016-03-10 09:40:01.886,4.1888704,-9.339984,1.2877783999999999,-3.997379,-6.9271946,-0.4164934
2016-03-10 09:40:01.902,4.7250457,-8.976150500000003,1.2494801000000002,-4.0548263,-6.5825105,0.110107444
2016-03-10 09:40:01.918,5.538883,-8.382527,1.0101161,-4.1888704,-6.9080452999999995,-0.03351096
2016-03-10 09:40:01.934,5.806971,-8.717637,0.78990126,-4.150572,-6.8888964999999995,-0.09095833
2016-03-10 09:40:01.950,5.950589,-8.842107,1.1920328000000002,-3.8250370000000014,-7.0612383,0.03351096
2016-03-10 09:40:01.966,5.9122910000000015,-8.765511,1.6420371999999999,-3.8058877,-7.1186857,-0.0718092
2016-03-10 09:40:01.982,6.323997,-8.679339,1.5175678999999995,-3.9207826,-7.9037995,0.05266008
2016-03-10 09:40:01.998,6.639958,-8.181462,1.7952299999999999,-3.4612036,-8.976150500000003,-0.37819514
2016-03-10 09:40:02.014,6.630383,-8.363379,1.7473572,-3.3654580000000003,-8.861256,-0.18670394
2016-03-10 09:40:02.030,6.7548523000000005,-8.593167999999999,1.1824582000000001,-3.193116,-8.34423,0.78032666
2016-03-10 09:40:02.046,6.9654926999999995,-9.301685,-0.36862057,-3.1739669999999998,-7.731457700000001,1.3165021000000001
2016-03-10 09:40:02.062,7.0995364,-8.794233,-1.3260766000000002,-4.2463174000000015,-7.6740103,2.4463003
2016-03-10 09:40:02.078,7.128260000000001,-8.392102000000001,-0.49308985,-4.9356860000000005,-8.439975,3.5760984
2016-03-10 09:40:02.094,6.8888964999999995,-8.248484,-0.3398969,-5.0505805,-8.861256,2.408002
2016-03-10 09:40:02.110,7.3389006,-7.597413499999999,-1.5462915000000002,-4.150572,-8.899554,1.776081
2016-03-10 09:40:02.126,7.319751299999999,-7.319751299999999,-1.6420371999999999,-3.3654580000000003,-9.052747,2.0633178
2016-03-10 09:40:02.142,6.6208085999999975,-6.8984710000000025,-1.7856555,-3.4995019999999997,-9.301685,1.948423
2016-03-10 09:40:02.158,6.5537868,-6.0559096,-1.6803354,-2.5803439999999997,-9.091045,1.8909756999999998
2016-03-10 09:40:02.174,5.941015,-5.692076,-1.8526775000000002,-2.2165107999999996,-8.957002000000003,1.7569318999999999
2016-03-10 09:40:02.190,5.845269,-5.28037,-1.3739493999999999,-1.5654407,-9.148492999999998,1.2973529
2016-03-10 09:40:02.206,5.692076,-5.232497,-1.4601203999999999,-1.2590546999999999,-9.62722,1.3930986
